Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
31-JUL-2025,45756.05,46091.3,45516.35,45711,147196339,7623.14
30-JUL-2025,46431.6,46585.35,46219.5,46317.55,140605415,7476.06
29-JUL-2025,45761.3,46376,45574.35,46324,139162391,7423.72
28-JUL-2025,46460.9,46675.9,45811.6,45869.5,191560385,8276.72
25-JUL-2025,47514.15,47594.6,46591.4,46674.45,430614073,12657.59
24-JUL-2025,48219.55,48254.15,47519.2,47552.25,226276600,9744.63
23-JUL-2025,48320.2,48350.05,47977.7,48215.3,118248750,7920.18
22-JUL-2025,48486.45,48646.45,48174.75,48208.2,124699021,8372.02
21-JUL-2025,48370.4,48408.7,47992.95,48290.1,114325719,7778.53
18-JUL-2025,48728.75,48801.75,48278.2,48398.05,143845850,8440.07
17-JUL-2025,48727.85,48868,48618,48693.1,96484110,6976.03
16-JUL-2025,48667.9,48824.55,48552.25,48597.45,92691562,7432.01
15-JUL-2025,48258.55,48697.95,48258.55,48632.9,118999695,10150.64
14-JUL-2025,47715.15,48171.55,47424.95,48139.4,123229699,10261.32
11-JUL-2025,48000.35,48153,47570.2,47678.9,97889172,7568.2
10-JUL-2025,48404.65,48450.35,47885.5,48045.25,101350871,7189.94
09-JUL-2025,47959.2,48282.4,47904.3,48240.75,154852558,9561.94
08-JUL-2025,48173.15,48353.65,47534.95,47887.8,123159810,8807.24
07-JUL-2025,48276,48333.4,47997.1,48139.05,102076572,6979.51
04-JUL-2025,48356.15,48387.45,48029.05,48281.25,135324966,11141.75
03-JUL-2025,48176.05,48392.75,48075.25,48276.75,129704005,8676.89
02-JUL-2025,48405.85,48430.95,47886.65,48070.25,172820611,9567.1
01-JUL-2025,48715.85,48723.1,48178.1,48301.6,158552752,10707.77
30-JUN-2025,48584,48793.05,48391.5,48564.4,139490911,10729.39
27-JUN-2025,48365.35,48682.2,48297.95,48405.6,266026224,17916.14
26-JUN-2025,48129.3,48205.85,47872.45,48149.1,163870714,10855.89
25-JUN-2025,47533.2,48046.6,47486.85,47937.05,204921093,13907.59
24-JUN-2025,47477.35,47564.2,47176.7,47281.7,173106736,11384.43
23-JUN-2025,46282.95,47085.1,46257.55,47044.05,159037810,11965.96
20-JUN-2025,46181.1,46709.45,46046.5,46583.6,161312963,11865.61
19-JUN-2025,47143.45,47286.85,46108.25,46216.3,124297225,7781.41
18-JUN-2025,47306.4,47519.45,46997.7,47126.9,117063030,7752.41
17-JUN-2025,47667.55,47823.75,47272.95,47337.9,134559599,9386.81
16-JUN-2025,47266.15,47630.65,46523.55,47587.5,168566275,9806.51
13-JUN-2025,46269,47275.3,46269,47226.1,210485214,11858.29
12-JUN-2025,48072.55,48234.35,47178,47264.5,200924760,11943.53
11-JUN-2025,48300.3,48431.85,47576.8,47991.2,257252569,13053.94
10-JUN-2025,48298.15,48345.55,48044.85,48208.85,289143014,12605.93
09-JUN-2025,47754.95,48097.7,47650.35,48068.15,246767615,14049.12
06-JUN-2025,47391.2,47552.6,47234.9,47432.6,290644702,15803.17
05-JUN-2025,46847.3,47246.6,46842.25,47210.05,251069035,14762.83
04-JUN-2025,46527.05,46759.9,46248.4,46660.8,297147224,14876.48
03-JUN-2025,46479.75,46681.1,46277.9,46399.2,173763518,12584.47
02-JUN-2025,45862.7,46347.2,45660.6,46270.35,195919825,13251.07
30-MAY-2025,45931.05,46098.25,45743.1,45828.85,333385200,13494.11
29-MAY-2025,45726.7,45924.15,45675.5,45898.2,207603675,12679.62
28-MAY-2025,45505.1,45668.6,45461.85,45559.55,195493770,11633.19
27-MAY-2025,45425.05,45533.4,45200.2,45323.8,153633280,10914.51
26-MAY-2025,45208.8,45568,45176.75,45353.55,173801671,12928.13
23-MAY-2025,45038.75,45251.35,44769.5,45134.85,222862476,11068.97
22-MAY-2025,45009,45198.9,44703.3,44955.7,193902777,11724.04
21-MAY-2025,44874.35,45191.1,44684.65,45024.3,190919653,10302.37
20-MAY-2025,45403.25,45499.5,44708,44796.15,210737456,13197.47
19-MAY-2025,45089.95,45363.05,44721.7,45171,263985141,14752.73
16-MAY-2025,44389.5,45011.4,44137.65,44975.25,330112308,19433.66
15-MAY-2025,44022.7,44255.1,43883.15,44232.35,231791293,11923.51
14-MAY-2025,43452.5,43877.25,43244.15,43843.95,268933179,14714.97
13-MAY-2025,42997.5,43276.65,42824.9,43212.85,203805598,9660.36
12-MAY-2025,42481.4,42963.45,42391.95,42931.55,250042269,9970.06
09-MAY-2025,40546.4,41381.7,40515.35,41288.55,187015834,8415.43
08-MAY-2025,42258.45,42703.6,41466.7,41683.05,228189000,10309.98
07-MAY-2025,41187.6,42166.5,41170.6,42115.2,264990677,10099.81
06-MAY-2025,42849.35,42898.3,41655.9,41748.25,162164656,9003.59
05-MAY-2025,42330.5,42753.45,42112.35,42720,145572241,8078.12
02-MAY-2025,42298.9,42589.2,41874.45,42169.8,207240664,11601.75
30-APR-2025,42904.6,42925.5,42066.8,42236.75,163999243,9386.71
29-APR-2025,43060,43335,42851.8,42933,152777239,10666.35
28-APR-2025,42370.2,42938.35,42235.45,42839.2,159627190,8302.76
25-APR-2025,43710.2,43759.9,41868.15,42446,255427646,12395.87
24-APR-2025,43745.3,43951.25,43540.6,43621.55,200695847,12222.64
23-APR-2025,43664.55,43834.85,42995.1,43657.5,183380706,10012.72
22-APR-2025,43313.8,43557.95,42994.85,43401.45,180943984,9094.01
21-APR-2025,42513.25,43134.9,42290.9,43085.2,193193815,9667.26
17-APR-2025,42108.75,42427.55,41959.35,42281.4,200963064,9103.24
16-APR-2025,41927,42217.8,41804.05,42180.25,220480004,9095.7
15-APR-2025,41288.65,41902.55,41144.65,41863.95,178195724,8411.48
11-APR-2025,40558.8,40676.25,40069.65,40630.15,184769653,8334.61
09-APR-2025,39897.25,39927.1,39219.55,39516.85,178794615,8034.26
08-APR-2025,40219.8,40489.1,39531.2,40004.85,156145356,6812.45
07-APR-2025,36503.55,39520.5,36503.5,39302.35,219428508,8901.26
04-APR-2025,42247.6,42326.55,40547.8,40809.45,208646969,8268.65
03-APR-2025,41853.95,42476.9,41805.5,42348.45,153417945,7211.93
02-APR-2025,41772.35,42199.7,41313.75,42162.45,152081416,7540.89
01-APR-2025,42126.1,42392.55,41625.05,41687.3,154682969,7691.44
