Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
09-AUG-2024,35650.95,35911.25,35541.3,35834,178062835,16822.41
08-AUG-2024,35378.85,35632.35,35115.7,35183.95,227190758,15874.47
07-AUG-2024,34993.9,35414.6,34659.2,35364.2,265199251,17338.26
06-AUG-2024,34922.85,35519.45,34201.6,34295,293737777,17086.97
05-AUG-2024,34904.4,35148.1,34277.5,34620.15,443093807,23508.52
02-AUG-2024,36322.9,36415.75,35908.5,35950.7,245671452,17829.02
01-AUG-2024,37202.15,37203.15,36642.4,36792.7,286091115,19484.54
31-JUL-2024,36917.55,37080.85,36784,37012.75,267666670,18273.2
30-JUL-2024,36722.75,36920.15,36618.25,36735.9,260667101,17406.72
29-JUL-2024,36445.3,36668.25,36301.95,36637.15,423332155,19407.51
26-JUL-2024,35532.85,36218.9,35448.55,36180.35,278288891,17648.39
25-JUL-2024,34784.45,35338.85,34639.8,35253.25,234395366,15540.26
24-JUL-2024,35034.9,35324.35,34923.6,35044,320163764,18247.47
23-JUL-2024,35470.25,35470.25,33481.3,34992.95,432567913,25594.65
22-JUL-2024,34598.65,35361.75,34367.3,35271.7,226538830,15895.82
19-JUL-2024,35809.05,35819.4,34656.4,34722.4,261962409,17435.2
18-JUL-2024,36418.6,36441.5,35524.9,35828.15,322348599,23033.86
16-JUL-2024,36711.4,36750.95,36364.7,36409.45,208642042,14040.74
15-JUL-2024,36430.15,36586.5,36268.15,36561.4,181585255,11526.4
12-JUL-2024,36656.2,36721.1,36121.95,36270.15,191340901,12592.92
11-JUL-2024,36575.85,36702.05,36404.45,36538.65,236677551,14184.77
10-JUL-2024,36722.95,36725.25,35627.85,36450.6,308583064,19263.75
09-JUL-2024,36559.15,36686.35,36311.5,36572.85,242690989,13683.35
08-JUL-2024,36593.3,36686,36305.2,36423,294941270,16976.78
05-JUL-2024,36332.65,36486.05,36198.45,36453.8,277830662,15865.07
04-JUL-2024,36104.3,36341.3,36017.3,36277.95,285063506,18797.93
03-JUL-2024,35658.4,35937.25,35585.35,35913.95,307012452,16712.38
02-JUL-2024,35795.45,35795.9,35163.8,35452.3,305185866,16244.51
01-JUL-2024,35446,35699.6,35364.75,35667.8,323543221,17861.2
28-JUN-2024,35396.15,35481.35,35229.7,35298.95,448716275,24230.92
27-JUN-2024,35269.45,35497.3,34969.05,35223.2,413805629,23206.59
26-JUN-2024,35499.55,35547.65,35228.1,35264.05,181379730,10993.02
25-JUN-2024,35802.45,35852.55,35380.8,35489.65,171176094,11618.86
24-JUN-2024,35351.6,35694.7,35100.95,35641.35,182702732,11823.31
21-JUN-2024,35768.65,35884.8,35388.85,35453.9,210419893,14278.92
20-JUN-2024,35743.5,35787.45,35362.4,35677.45,223700100,13834.25
19-JUN-2024,36485.45,36496.55,35692.25,35721.85,233993477,14587.47
18-JUN-2024,36501,36522.85,36216.15,36360.25,213201185,16818.01
14-JUN-2024,35921.4,36289.95,35812.2,36250.15,256728587,15370.37
13-JUN-2024,35807.7,35890.5,35445.9,35848.3,251093042,14565.61
12-JUN-2024,35359.25,35582.6,35233.7,35494,214389744,12706.79
11-JUN-2024,35164.6,35361.85,35007.2,35211.3,201840765,13140.86
10-JUN-2024,35080,35194.9,34815.85,35014.1,229138965,14174.41
07-JUN-2024,34288.4,34869.7,34028.15,34826.15,286037780,16949.23
06-JUN-2024,33877.35,34673.6,33864.5,34252.8,493930400,27105.8
05-JUN-2024,32838.1,33585.25,31477.05,33498.45,647974371,32926.5
04-JUN-2024,35585.1,35585.1,30554.6,32237.75,1040011578,48951.17
03-JUN-2024,35855.45,35855.45,35201.65,35736.75,416424033,23237.55
31-MAY-2024,34412.5,34520.2,33837.5,34162.8,350180235,22766.04
30-MAY-2024,34652.25,34691.15,34103.55,34202.65,180392764,11473.24
29-MAY-2024,34555.75,34853.35,34413.3,34710.95,195621474,11823.07
28-MAY-2024,35003.7,35088.35,34443.35,34737.55,211223837,12518.42
27-MAY-2024,35099.1,35107.45,34617.8,34916.15,274202306,15933.18
24-MAY-2024,34547.35,35151.6,34459.5,34913.65,238615952,17128.87
23-MAY-2024,34431,34561.5,34173.2,34536.55,229430438,14048.78
22-MAY-2024,34402.95,34413.8,33930.45,34315.25,305830884,15834.89
21-MAY-2024,34209.85,34383.05,34062.4,34319.15,309831867,16961.96
18-MAY-2024,34013,34077.7,34005.65,34044.35,51257952,2592.67
17-MAY-2024,33565.3,33713.95,33451.55,33684.25,224577751,13607.71
16-MAY-2024,33100.65,33488.05,32766.5,33426.35,266096812,19751.2
15-MAY-2024,32883.45,33041.75,32774.9,32895.55,227800824,13281.32
14-MAY-2024,32505.15,32770.35,32417.05,32749.15,168012251,10935.15
13-MAY-2024,32303,32458.65,31610.95,32400.3,257243263,16508.18
10-MAY-2024,32143.6,32360.5,31791.5,32310.95,200225081,13488.6
09-MAY-2024,32642.7,32797.15,31904.05,31962.8,284055644,19348.83
08-MAY-2024,31901.9,32674.7,31727.2,32580.7,284525732,16276.38
07-MAY-2024,32831.95,32843.15,31726,31986.65,292290133,14221.95
06-MAY-2024,33165.55,33207.4,32256.55,32717.2,494119488,19738.51
03-MAY-2024,33375.95,33505.6,32932.15,33192.05,436180530,20004.74
02-MAY-2024,32727.05,33252.35,32692,33182.8,364774714,19233.08
30-APR-2024,32448.75,32776.05,32419.9,32577.95,330707655,17136.08
29-APR-2024,32395.9,32410,32142.1,32257.65,169569255,8426.51
26-APR-2024,32114.45,32315.8,32107,32219.2,177793029,9179.56
25-APR-2024,31516.15,32067.45,31475.35,32026.5,218937567,11875.47
24-APR-2024,31318.9,31592.55,31302.85,31487.65,159891204,9183.83
23-APR-2024,31284.15,31327.7,31126.3,31208.55,130579656,7326.27
22-APR-2024,31051.35,31175,30900.15,31119.65,159727961,8714.46
19-APR-2024,30647.65,30823.1,30245.45,30745.65,173667117,10875.03
18-APR-2024,31298.1,31481.7,30768.4,30882.85,185940160,11834.24
16-APR-2024,30983.35,31284.45,30810.15,31146.5,184504047,9873.52
15-APR-2024,31110.2,31423.1,30839.85,31145.35,227705886,11222.47
12-APR-2024,31612.4,31888.65,31485.3,31527,232679487,11766.44
10-APR-2024,31503.45,31743.2,31467.7,31631.9,238364685,9936.23
09-APR-2024,31736.3,31748.85,31248.1,31378.2,151967559,7661.23
08-APR-2024,31663.9,31676.05,31458.65,31590.7,158461434,8125.78
05-APR-2024,31478.35,31589,31380.75,31534.6,151695517,7971.66
04-APR-2024,31731.7,31748.1,31256.75,31479.65,239151750,11483.92
03-APR-2024,31379.1,31544.45,31242.3,31518.6,275936992,11198.3
02-APR-2024,31328.9,31455.85,31159,31430.4,237304283,11896.2
01-APR-2024,31060.25,31292.55,31028.05,31204.75,185671305,9683.38
